Day,Month,Timepoint,Temperature,Humidity ,Radiation,Rainfall,Diffuse Horizontal Radiation,Power
10,3,12,31.90037537,40.92240143,860.0664063,0,160.0610046,104.7375717
10,3,12.5,33.21062088,37.72770309,1115.318359,0,276.743103,104.3048706
10,3,13,32.84373474,38.67531586,903.3232422,0,271.756897,277.4028625
10,3,13.5,33.36052704,34.43862915,885.3862305,0,113.1360703,248.3229675
10,3,14,34.95768356,30.44608498,1116.564697,0,237.8205872,65.8955307
10,3,14.5,33.84554672,32.43259811,1039.680176,0,253.4024811,53.26790237
10,3,15,33.18503952,33.28601837,591.7617798,0,215.6746521,50.95433044
10,3,15.5,34.53229141,31.38232803,826.0220947,0,158.1833954,216.657959
10,3,16,33.37268066,34.53440475,630.8560181,0,128.3510132,212.636322
10,3,16.5,34.3622551,32.46037674,658.6799316,0,187.6187897,139.990036
10,3,17,34.38043976,31.28084755,465.6955566,0,113.2737122,25.08526611
10,3,17.5,33.24712372,33.31026459,172.6000214,0,61.20039749,26.56094551
10,3,18,32.49248886,34.92324829,143.0690613,0,21.9501915,57.46559143
11,3,8,25.51296425,75.04186249,251.3434601,0,31.36835098,54.28352356
11,3,8.5,26.11064911,70.69081879,387.5545349,0,81.33405304,116.2645264
11,3,9,26.36265373,66.85877991,419.0510254,0,172.384552,69.39307404
11,3,9.5,28.41487312,58.01115036,503.4083557,0,151.7259827,113.1359711
11,3,10,28.88371277,53.50242615,651.2862549,0,183.7221222,176.5624237
11,3,10.5,29.48503113,48.59403229,895.8464355,0,158.3378601,201.7978516
11,3,11,30.11509132,46.38763809,746.763916,0,239.3608246,274.8653259
11,3,11.5,30.87343216,43.58023834,917.9638672,0,173.0615234,266.4291992
11,3,12,30.36846924,45.50453949,418.0323792,0,369.9456787,272.2580566
11,3,12.5,31.93207932,40.18880463,782.2891235,0,408.7997131,127.7113037
11,3,13,32.29561996,38.93264008,948.8850098,0,488.3751221,58.30815887
11,3,13.5,31.85420799,38.35535431,544.2786865,0,525.5328369,81.34989166
11,3,14,32.11966705,38.09296799,425.641449,0,409.9062805,69.09860229
11,3,14.5,31.85633087,39.18461227,425.6267395,0,412.9598694,170.7754822
11,3,15,31.8103981,39.5785675,354.2452087,0,342.7283936,96.78057098
11,3,15.5,31.84049416,39.62398529,412.6739807,0,389.1648865,25.27423286
11,3,16,32.05771255,38.89675903,403.2363281,0,371.2328491,200.6163177
11,3,16.5,31.75404739,39.14813232,279.7935181,0,273.1881104,179.195816
11,3,17,31.55041313,39.86269379,167.4567261,0,164.390686,144.8898773
11,3,17.5,31.50185013,39.7289772,124.4676666,0,121.9182816,99.62893677
11,3,18,31.21089363,40.83779144,95.70207214,0,72.06381226,37.31560898
